respondent_id,gender,age_years,country,education_level,undergraduate_major,current_role,current_industry,years_experience_current_role,yearly_compensation_usd
21176,Male,40,France,Master’s degree,"Computer science (software engineering, etc.)",Data Analyst,Government/Public Service,5,"90-100,000"
21177,Male,55,United States of America,Master’s degree,Other,Data Analyst,Insurance/Risk Assessment,2,"125-150,000"
21178,Male,45,India,Master’s degree,"Computer science (software engineering, etc.)",Not employed,,,
21179,Male,40,United States of America,Bachelor’s degree,Engineering (non-computer focused),Other,Manufacturing/Fabrication,15,"125-150,000"
21180,Male,25,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)",Manager,Online Service/Internet-based Services,1,"0-10,000"
21181,Male,40,Australia,Bachelor’s degree,"Information technology, networking, or system administration",Software Engineer,Computers/Technology,15,"125-150,000"
21182,Male,22,South Africa,Master’s degree,"Computer science (software engineering, etc.)",Student,Academics/Education,3,"20-30,000"
21183,Male,25,Russia,Some college/university study without earning a bachelor’s degree,Mathematics or statistics,Data Scientist,Retail/Sales,1,"20-30,000"
21184,Male,30,Russia,Master’s degree,"Computer science (software engineering, etc.)",Data Analyst,Accounting/Finance,10,"20-30,000"
21185,Male,25,Denmark,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Other,0,"100-125,000"
21186,Male,40,United States of America,Master’s degree,Mathematics or statistics,Other,Marketing/CRM,1,"125-150,000"
21187,Male,30,United States of America,Some college/university study without earning a bachelor’s degree,Fine arts or performing arts,Software Engineer,Other,10,"125-150,000"
21188,Male,35,United States of America,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Insurance/Risk Assessment,5,"150-200,000"
21189,Male,40,United States of America,Bachelor’s degree,Engineering (non-computer focused),Data Engineer,Computers/Technology,20,"200-250,000"
21190,Male,50,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Fine arts or performing arts,Business Analyst,Government/Public Service,4,"40-50,000"
21191,Male,30,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Business Analyst,Shipping/Transportation,5,"150-200,000"
21192,Male,30,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Physics or astronomy,Manager,Shipping/Transportation,10,"70-80,000"
21193,Male,60,United States of America,Master’s degree,"Computer science (software engineering, etc.)",DBA/Database Engineer,Medical/Pharmaceutical,20,"125-150,000"
21194,Male,35,Switzerland,Doctoral degree,Mathematics or statistics,Statistician,Medical/Pharmaceutical,10,"150-200,000"
21195,Male,25,United States of America,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)",Not employed,,,
21196,Male,25,Russia,Master’s degree,"Information technology, networking, or system administration",Software Engineer,Computers/Technology,2,
21197,Male,40,Netherlands,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,10,
21198,Male,30,Spain,Doctoral degree,Engineering (non-computer focused),Research Scientist,Non-profit/Service,2,"40-50,000"
21199,Male,35,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Other,Computers/Technology,15,"200-250,000"
21200,Male,35,Russia,Master’s degree,Engineering (non-computer focused),Data Engineer,Manufacturing/Fabrication,2,"10-20,000"
21201,Male,25,Portugal,Doctoral degree,"Computer science (software engineering, etc.)",Student,I am a student,2,"10-20,000"
21202,Male,30,United States of America,Master’s degree,"Information technology, networking, or system administration",Business Analyst,Accounting/Finance,3,"90-100,000"
21203,Male,25,Mexico,Bachelor’s degree,Mathematics or statistics,Data Scientist,Other,5,"40-50,000"
21204,Male,40,Brazil,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Medical/Pharmaceutical,2,"0-10,000"
21205,Male,35,United States of America,Master’s degree,Mathematics or statistics,Data Analyst,Other,1,"70-80,000"
21206,Male,35,Hungary,Doctoral degree,"A business discipline (accounting, economics, finance, etc.)",Not employed,,,
21207,Male,45,Other,Master’s degree,"Computer science (software engineering, etc.)",DBA/Database Engineer,Accounting/Finance,15,"20-30,000"
21208,Male,22,Poland,Master’s degree,"Computer science (software engineering, etc.)",Research Scientist,Computers/Technology,1,"0-10,000"
21209,Male,25,Other,Master’s degree,Other,Data Analyst,Government/Public Service,2,"0-10,000"
21210,Male,35,Japan,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Consultant,Computers/Technology,3,
21211,Male,25,Germany,Master’s degree,Mathematics or statistics,Data Scientist,Manufacturing/Fabrication,0,
21212,Male,25,Ukraine,Master’s degree,"Computer science (software engineering, etc.)",Research Scientist,Computers/Technology,5,"30-40,000"
21213,Male,55,Canada,Bachelor’s degree,Engineering (non-computer focused),Chief Officer,Accounting/Finance,4,"400-500,000"
21214,Male,45,Poland,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Analyst,Retail/Sales,2,"90-100,000"
21215,Male,22,United States of America,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Academics/Education,0,
21216,Male,25,Poland,Master’s degree,Mathematics or statistics,Data Scientist,Online Business/Internet-based Sales,1,"30-40,000"
21217,Male,45,Argentina,Master’s degree,"Information technology, networking, or system administration",Consultant,Computers/Technology,5,"30-40,000"
21218,Male,22,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,I am a student,3,"0-10,000"
21219,Male,22,Russia,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)",Research Assistant,Academics/Education,3,"0-10,000"
21220,Male,25,United States of America,Doctoral degree,Engineering (non-computer focused),Research Assistant,Academics/Education,3,"30-40,000"
21221,Male,22,United States of America,Master’s degree,"Computer science (software engineering, etc.)",Student,Computers/Technology,1,"0-10,000"
21222,Male,40,United States of America,Master’s degree,Mathematics or statistics,Data Engineer,Computers/Technology,1,"125-150,000"
21223,Male,22,United States of America,Bachelor’s degree,Mathematics or statistics,Other,Insurance/Risk Assessment,1,"50-60,000"
21224,Male,40,Sweden,Master’s degree,"Computer science (software engineering, etc.)",Chief Officer,Online Business/Internet-based Sales,3,"125-150,000"
21225,Male,30,Germany,Doctoral degree,"Computer science (software engineering, etc.)",Research Scientist,Energy/Mining,3,"50-60,000"
21226,Male,22,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Engineer,Manufacturing/Fabrication,0,"50-60,000"
21227,Male,30,Canada,Bachelor’s degree,Other,Data Analyst,Hospitality/Entertainment/Sports,3,
21228,Male,22,Germany,Master’s degree,Engineering (non-computer focused),Other,Online Service/Internet-based Services,1,"20-30,000"
21229,Male,25,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Other,Student,Academics/Education,1,"60-70,000"
21230,Male,22,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Engineering (non-computer focused),Not employed,,,
21231,Male,30,Other,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Marketing/CRM,4,"40-50,000"
21232,Male,35,United States of America,Bachelor’s degree,Engineering (non-computer focused),Software Engineer,Computers/Technology,15,"250-300,000"
21233,Male,45,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Analyst,Insurance/Risk Assessment,5,"125-150,000"
21234,Male,30,United States of America,Doctoral degree,Physics or astronomy,Research Scientist,Retail/Sales,1,"150-200,000"
21235,Male,50,United States of America,Master’s degree,Engineering (non-computer focused),Manager,Accounting/Finance,1,"300-400,000"
21236,Male,22,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Business Analyst,Insurance/Risk Assessment,0,
21237,Male,25,Mexico,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Accounting/Finance,4,"40-50,000"
21238,Male,30,Romania,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Accounting/Finance,1,"30-40,000"
21239,Male,25,Germany,Master’s degree,"Computer science (software engineering, etc.)",Student,Academics/Education,0,
21240,Male,30,Russia,Master’s degree,"Humanities (history, literature, philosophy, etc.)",Software Engineer,Military/Security/Defense,5,"40-50,000"
21241,Male,30,Germany,Master’s degree,Engineering (non-computer focused),Data Scientist,Manufacturing/Fabrication,2,"40-50,000"
21242,Male,18,United States of America,Bachelor’s degree,Other,Data Analyst,I am a student,3,
21243,Male,35,Belgium,Doctoral degree,"Social sciences (anthropology, psychology, sociology, etc.)",Data Scientist,Accounting/Finance,2,"100-125,000"
21244,Male,30,United States of America,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)",Not employed,,,
21245,Male,18,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,Academics/Education,,"0-10,000"
21246,Male,22,Bangladesh,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Online Service/Internet-based Services,1,"0-10,000"
21247,Male,30,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Computers/Technology,5,"150-200,000"
21248,Male,60,United States of America,Bachelor’s degree,Other,Other,Online Business/Internet-based Sales,5,"0-10,000"
21249,Male,25,Canada,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)",Data Scientist,Medical/Pharmaceutical,0,"30-40,000"
21250,Male,60,United States of America,Master’s degree,Engineering (non-computer focused),DBA/Database Engineer,Hospitality/Entertainment/Sports,15,"90-100,000"
21251,Male,30,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Analyst,Academics/Education,2,"40-50,000"
21252,Male,45,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Computers/Technology,10,"250-300,000"
21253,Male,22,Other,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Engineer,Computers/Technology,0,"0-10,000"
21254,Male,35,Other,Master’s degree,Mathematics or statistics,Software Engineer,Computers/Technology,10,"40-50,000"
21255,Male,22,Spain,Master’s degree,Physics or astronomy,Student,I am a student,0,"0-10,000"
21256,Male,25,United States of America,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)",Data Scientist,Hospitality/Entertainment/Sports,1,"70-80,000"
21257,Male,45,Peru,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Scientist,Accounting/Finance,15,"50-60,000"
21258,Male,35,Other,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)",Statistician,Marketing/CRM,5,"20-30,000"
21259,Male,40,United States of America,Professional degree,"Humanities (history, literature, philosophy, etc.)",Consultant,Computers/Technology,5,"90-100,000"
21260,Male,45,Ukraine,Master’s degree,Engineering (non-computer focused),Chief Officer,Computers/Technology,10,"40-50,000"
21261,Male,25,Colombia,Master’s degree,"Computer science (software engineering, etc.)",Research Assistant,Academics/Education,3,
21262,Male,40,Japan,Doctoral degree,"Computer science (software engineering, etc.)",Principal Investigator,Academics/Education,3,"50-60,000"
21263,Male,22,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Consultant,Computers/Technology,3,"200-250,000"
21264,Male,40,Poland,Doctoral degree,Physics or astronomy,Data Scientist,Online Service/Internet-based Services,0,
